# Nx=1000 Ny=4 Lx=3500.0 Ly=67.5 lambda=13.50
# i j x_nm y_nm |E|^2 Re(Ey)
64 3 224.224224 67.500000 0.62507318465370509 0.071531333239725298
65 0 227.727728 0.000000 0.62330348767674137 0.071210983318466842
65 1 227.727728 22.500000 0.62330348767674137 0.071210983318466842
65 2 227.727728 45.000000 0.62330348767674137 0.071210983318466842
65 3 227.727728 67.500000 0.62330348767674137 0.071210983318466842
66 0 231.231231 0.000000 0.62187819381252185 0.070617016548687545
66 1 231.231231 22.500000 0.62187819381252185 0.070617016548687545
66 2 231.231231 45.000000 0.62187819381252185 0.070617016548687545
66 3 231.231231 67.500000 0.62187819381252185 0.070617016548687545
67 0 234.734735 0.000000 0.62104281700116748 0.069851134092250786
67 1 234.734735 22.500000 0.62104281700116748 0.069851134092250786
67 2 234.734735 45.000000 0.62104281700116748 0.069851134092250786
67 3 234.734735 67.500000 0.62104281700116748 0.069851134092250786
68 0 238.238238 0.000000 0.62094194427526805 0.069044826998791289
68 1 238.238238 22.500000 0.62094194427526805 0.069044826998791289
68 2 238.238238 45.000000 0.62094194427526805 0.069044826998791289
68 3 238.238238 67.500000 0.62094194427526805 0.069044826998791289
69 0 241.741742 0.000000 0.62159453734140446 0.06833680761741788
69 1 241.741742 22.500000 0.62159453734140446 0.06833680761741788
69 2 241.741742 45.000000 0.62159453734140446 0.06833680761741788
69 3 241.741742 67.500000 0.62159453734140446 0.06833680761741788
70 0 245.245245 0.000000 0.62289045599352677 0.067849153253089961
70 1 245.245245 22.500000 0.62289045599352677 0.067849153253089961
70 2 245.245245 45.000000 0.62289045599352677 0.067849153253089961
70 3 245.245245 67.500000 0.62289045599352677 0.067849153253089961
71 0 248.748749 0.000000 0.62460879674224523 0.067666263795156875
71 1 248.748749 22.500000 0.62460879674224523 0.067666263795156875
71 2 248.748749 45.000000 0.62460879674224523 0.067666263795156875
71 3 248.748749 67.500000 0.62460879674224523 0.067666263795156875
72 0 252.252252 0.000000 0.62645515316099798 0.067820259285978304
72 1 252.252252 22.500000 0.62645515316099798 0.067820259285978304
72 2 252.252252 45.000000 0.62645515316099798 0.067820259285978304
72 3 252.252252 67.500000 0.62645515316099798 0.067820259285978304
73 0 255.755756 0.000000 0.62811176845054106 0.068285343008564481
73 1 255.755756 22.500000 0.62811176845054106 0.068285343008564481
73 2 255.755756 45.000000 0.62811176845054106 0.068285343008564481
73 3 255.755756 67.500000 0.62811176845054106 0.068285343008564481
74 0 259.259259 0.000000 0.6292922210067412 0.068982118618293523
